"categoria"|"descricao"|"receita_total"|"valor_total"|"rentabilidade_produto"|"pl_total_mes_atual"|"rentabilidade_cdi_mes_atual"|"data_posicao"
COE|XP COE Cannabis - Alta Limitada - 5y - 27.04.2021|1689.274742972792|5000.0|0.3377873911163351|4346045.5||2023-10-30
Renda Fixa|DEB MOVIDA - JUN/2032|1689.274742972792|5408.5126953125|0.3122785430259915|4346045.5||2023-10-30
Fundos de Investimento|Western Asset FIA BDR Nivel I|1689.274742972792|14666.7197265625|0.11516955426368017|4346045.5||2023-10-30
Renda Fixa|FIDC CONSIGNADO INSS - MAR/2030|1689.274742972792|7438.3837890625|0.22707186386275574|4346045.5||2023-10-30
Fundos de Investimento|Kijani Asatala FIAgro - KJNT11|1689.274742972792|58398.7109375|0.028926080555101926|4346045.5||2023-10-30
Renda Fixa|CDB BANCO MASTER S/A - JURO MENSAL - OUT/2031|1689.274742972792|9023.8984375|0.18717936325505513|4346045.5||2023-10-30
Fundos de Investimento|Jive Distressed & SS IV Adv Qualificado -Trend PE XV FIC FIR|1689.274742972792|36058.5|0.04684687094864854|4346045.5||2023-10-30
Renda Fixa|CDB PINE - JAN/2026|1689.274742972792|12882.1435546875|0.13112286887140628|4346045.5||2023-10-30
Fundos de Investimento|Jive Distressed & Special Sits IV Advisory Qualificado FIC FIM CP|1689.274742972792|18765.80078125|0.09001399666695212|4346045.5||2023-10-30
Renda Fixa|CRI TRADIMAQ - JUL/2029|1689.274742972792|3744.798828125|0.4509785016453691|4346045.5||2023-10-30
Produtos Estruturados|COLLAR UI BIDIRECIONAL - BOVA11|1689.274742972792|18912.109375|0.08931766371560954|4346045.5||2023-10-30
Renda Fixa|CRA FS BIO - DEZ/2029|1689.274742972792|5312.46142578125|0.31792359210068305|4346045.5||2023-10-30
Proventos|ITUB4|1689.274742972792|21.079999923706055|76.5070085511691|4346045.5||2023-10-30
Renda Fixa|DEB MOVIDA - JUN/2032|1689.274742972792|7659.345703125|0.2205219984110718|4346045.5||2023-10-30
Renda Fixa|CDB Original - JUN/2026|1689.274742972792|49299.1484375|0.034265104599316996|4346045.5||2023-10-30
Renda Fixa|CRA MANTIQUEIRA - JUL/2026|1689.274742972792|10641.9453125|0.1587224864332208|4346045.5||2023-10-30
Renda Fixa|DEB EQUATORIAL GOIAS - ABR/2031|1689.274742972792|111426.5546875|0.015160296281385556|4346045.5||2023-10-30
Renda Fixa|CDB BANCO XP S.A. - JUN/2026|1689.274742972792|52111.1015625|0.03241616999358165|4346045.5||2023-10-30
Renda Fixa|CRA JBS - DEZ/2031|1689.274742972792|3328.345703125|0.5073894072902072|4346045.5||2023-10-30
Renda Fixa|CDB BANCO MASTER S/A - SET/2029|1689.274742972792|7100.2353515625|0.23788462983431427|4346045.5||2023-10-30
Renda Fixa|CDB BANCO CNH CAPITAL S/A - JUN/2027|1689.274742972792|7905.52880859375|0.21365567417356254|4346045.5||2023-10-30
Renda Fixa|CRA AGROINSUMOS - MAI/2030|1689.274742972792|5394.97900390625|0.3130617709501639|4346045.5||2023-10-30
Renda Fixa|CDB BS2 - OUT/2025|1689.274742972792|11279.9208984375|0.14974617393219825|4346045.5||2023-10-30
Renda Fixa|DEB CSN MINERACAO - JUL/2032|1689.274742972792|5342.9306640625|0.3161109020992783|4346045.5||2023-10-30
Renda Fixa|DEB AMBIPAR - JAN/2028|1689.274742972792|19661.359375|0.08591414238520355|4346045.5||2023-10-30
Renda Fixa|CDB BANCO C6 CONSIGNADO S.A. - DEZ/2025|1689.274742972792|1303.7015380859375|1.2947595244281251|4346045.5||2023-10-30
Renda Fixa|DEB METRORIO - DEZ/2031|1689.274742972792|33160.78515625|0.05094040429407988|4346045.5||2023-10-30
Renda Fixa|NTN-F - JAN/2031|1689.274742972792|10576.6474609375|0.15970231085987346|4346045.5||2023-10-30
Renda Fixa|CRI NATURA - SET/2029|1689.274742972792|5605.95703125|0.30128191344391125|4346045.5||2023-10-30
Renda Fixa|CDB MASTER - JUROS MENSAL - JURO MENSAL - FEV/2031|1689.274742972792|12019.982421875|0.14052717853565444|4346045.5||2023-10-30
Renda Fixa|CDB BS2 - AGO/2026|1689.274742972792|2602.23779296875|0.6489129604431302|4346045.5||2023-10-30
Renda Fixa|DEB RODOVIAS DO TIETÊ - JUN/2028|1689.274742972792|0|1689.274742972792|4346045.5||2023-10-30
Renda Fixa|NTN-B - MAI/2055|1689.274742972792|68235.390625|0.02475621479243198|4346045.5||2023-10-30
Renda Fixa|CDB AGIBANK - JUL/2027|1689.274742972792|33010.15625|0.05117284381618084|4346045.5||2023-10-30
Renda Fixa|CRA MARFRIG - AGO/2030|1689.274742972792|18362.111328125|0.09199283894693235|4346045.5||2023-10-30
Renda Fixa|CRA NORTOX - JUN/2025|1689.274742972792|5710.4052734375|0.2957721720132942|4346045.5||2023-10-30
Renda Fixa|DEB SIMPAR - DEZ/2032|1689.274742972792|5394.5908203125|0.31308429405233384|4346045.5||2023-10-30
Renda Fixa|CRA UBYFOL - OUT/2025|1689.274742972792|2295.62109375|0.7355478653270084|4346045.5||2023-10-30
Renda Fixa|CDB AGIBANK - JUL/2026|1689.274742972792|1185.283447265625|1.4240059969365317|4346045.5||2023-10-30
Renda Fixa|CRI MOVIDA - JUN/2028|1689.274742972792|77145.53125|0.021896963033873177|4346045.5||2023-10-30
Renda Fixa|CDB OMNI FINANCEIRA - DEZ/2023|1689.274742972792|18617.744140625|0.09072978984049167|4346045.5||2023-10-30
Renda Fixa|CRA UBYFOL - JUL/2028|1689.274742972792|5354.16259765625|0.31544789017463687|4346045.5||2023-10-30
Renda Fixa|CRA VAMOS - FEV/2024|1689.274742972792|1254.8310546875|1.3451449035819152|4346045.5||2023-10-30
Renda Fixa|DEB CSN MINERACAO - JUL/2037|1689.274742972792|24351.2109375|0.06936843423820199|4346045.5||2023-10-30
Tesouro Direto|NTN-B|1689.274742972792|48234.94140625|0.03502107958763525|4346045.5||2023-10-30
Renda Fixa|CRI AIZ - OUT/2026|1689.274742972792|8035.4140625|0.21020255176439795|4346045.5||2023-10-30
Tesouro Direto|NTNB PRINC|1689.274742972792|30440.240234375|0.0554929671053685|4346045.5||2023-10-30
Renda Fixa|NTN-B - MAI/2045|1689.274742972792|29792.181640625|0.056700045109292815|4346045.5||2023-10-30
Renda Fixa|CDB FIBRA - OUT/2026|1689.274742972792|37665.75|0.04484790280480243|4346045.5||2023-10-30
Renda Fixa|NTN-B - MAI/2045|1689.274742972792|51305.84375|0.03292493982292161|4346045.5||2023-10-30
Renda Fixa|CDB BANCO PAN S/A - OUT/2026|1689.274742972792|48578.49609375|0.03477341015873826|4346045.5||2023-10-30
COE|XP Índice de Ações Globais - IPCA + Alta Ilimitada - 5y - 28.10.2021|1689.274742972792|33802.5703125|0.04997326398827541|4346045.5||2023-10-30
Renda Fixa|DEB AEGEA - OUT/2028|1689.274742972792|6826.0751953125|0.24743754750682334|4346045.5||2023-10-30
Ações|MRVE3|1689.274742972792|5117.739953041077|0.33001769155496613|4346045.5||2023-10-30
Renda Fixa|NTN-B - MAI/2045|1689.274742972792|123989.125|0.013624268408252609|4346045.5||2023-10-30
Ações|MULT3|1689.274742972792|8271.01978302002|0.20421551051417544|4346045.5||2023-10-30
Renda Fixa|NTN-B - AGO/2028|1689.274742972792|4258.4189453125|0.39659746192185263|4346045.5||2023-10-30
Ações|RRRP3|1689.274742972792|9076.96379852295|0.1860852037378304|4346045.5||2023-10-30
Renda Fixa|CRA MASUTTI - OUT/2026|1689.274742972792|15097.38671875|0.11188445324923083|4346045.5||2023-10-30
Ações|SQIA3|1689.274742972792|6570.000171661377|0.257080307235129|4346045.5||2023-10-30
Renda Fixa|CRA USINA CORURIPE - DEZ/2025|1689.274742972792|5529.27685546875|0.30545934446343515|4346045.5||2023-10-30
Ações|VALE3|1689.274742972792|8935.514709472656|0.18903060061907245|4346045.5||2023-10-30
Renda Fixa|CDB AGIBANK - JUL/2025|1689.274742972792|1275.8369140625|1.3230152765540295|4346045.5||2023-10-30
Ações|VAMO3|1689.274742972792|10542.779655456543|0.16021529263451273|4346045.5||2023-10-30
Renda Fixa|DEB ZILOR - JUL/2034|1689.274742972792|1042.49755859375|1.6188583567452821|4346045.5||2023-10-30
Ações|VBBR3|1689.274742972792|4039.110137939453|0.41812591372431246|4346045.5||2023-10-30
Renda Fixa|CDB BANCO PAN S/A - OUT/2026|1689.274742972792|50091.35546875|0.033723204412430596|4346045.5||2023-10-30
COE|XP Eletrobras 2030 RF Pre - Cupom Semestral - EXCLUSIVO - 6y05m - 22.09.2023|1689.274742972792|20236.541015625|0.08347233202238043|4346045.5||2023-10-30
Renda Fixa|CRA FS BIOENERGIA - FEV/2029|1689.274742972792|5271.49755859375|0.3203936510543109|4346045.5||2023-10-30
COE|XP MAN Multimercado - IPCA + Alta Ilimitada - 5y - 25.05.2023|1689.274742972792|5038.8232421875|0.33518531539601654|4346045.5||2023-10-30
Renda Fixa|DEB COPEL DISTRIBUICAO - JUN/2031|1689.274742972792|5585.22998046875|0.30239978462738515|4346045.5||2023-10-30
Renda Fixa|CDB BANCO MASTER S/A - OUT/2025|1689.274742972792|25834.53125|0.06538571731412691|4346045.5||2023-10-30
Renda Fixa|CDB WILL FINANCEIRA - FEV/2025|1689.274742972792|5522.80029296875|0.3058174903830378|4346045.5||2023-10-30
Renda Fixa|DEB ETB ALUPAR - FEV/2029|1689.274742972792|12467.7421875|0.13548076602837306|4346045.5||2023-10-30
Renda Fixa|CRA BRASKEM - DEZ/2028|1689.274742972792|26912.732421875|0.06276627546463157|4346045.5||2023-10-30
Renda Fixa|DEB MOVIDA - JUN/2029|1689.274742972792|5307.72900390625|0.3182070024161708|4346045.5||2023-10-30
Renda Fixa|DEB UNIDAS - ABR/2027|1689.274742972792|4989.05078125|0.338528567548892|4346045.5||2023-10-30
Renda Fixa|CRA OLFAR - MAI/2026|1689.274742972792|4862.732421875|0.3473206575623183|4346045.5||2023-10-30
Renda Fixa|CDB BS2 - AGO/2026|1689.274742972792|37163.51953125|0.045453964272358094|4346045.5||2023-10-30
Renda Fixa|CDB FACTA FINANCEIRA - SET/2028|1689.274742972792|24330.52734375|0.06942740252624187|4346045.5||2023-10-30
Renda Fixa|CRI DURLI COUROS - FEV/2027|1689.274742972792|7711.82373046875|0.21902156745777537|4346045.5||2023-10-30
Renda Fixa|CRA BEM BRASIL - JUL/2025|1689.274742972792|725.8136596679688|2.324219860898742|4346045.5||2023-10-30
Renda Fixa|DEB RUMO - FEV/2029|1689.274742972792|84233.7890625|0.020054359508390227|4346045.5||2023-10-30
Renda Fixa|DEB CSN MINERACAO - JUL/2032|1689.274742972792|5665.0859375|0.2981378612337349|4346045.5||2023-10-30
Renda Fixa|DEB RODOVIAS DO TIETÊ - JUN/2028|1689.274742972792|0|1689.274742972792|4346045.5||2023-10-30
Renda Fixa|CDB BANCO PAN S/A - OUT/2026|1689.274742972792|1361.56982421875|1.2397711390250135|4346045.5||2023-10-30
Renda Fixa|CRI TRADIMAQ - JUL/2029|1689.274742972792|5684.79296875|0.29710451158832335|4346045.5||2023-10-30
Renda Fixa|CDB BANCO C6 S.A. - NOV/2025|1689.274742972792|9972.7099609375|0.16937275593424264|4346045.5||2023-10-30
Renda Fixa|CDB FIBRA - ABR/2025|1689.274742972792|3844.417236328125|0.4392955664248882|4346045.5||2023-10-30
Tesouro Direto|NTN-B|1689.274742972792|53091.390625|0.031817643226962754|4346045.5||2023-10-30
Renda Fixa|CRA BRF - JUL/2030|1689.274742972792|6018.37109375|0.2806397407075949|4346045.5||2023-10-30
Renda Fixa|CDB MIDWAY - RIACHUELO S.A. - ABR/2024|1689.274742972792|28440.9921875|0.059393685640459916|4346045.5||2023-10-30
Renda Fixa|CRI MRV - SET/2032|1689.274742972792|5055.875|0.33405507214886504|4346045.5||2023-10-30
Renda Fixa|CRA KLABIN - MAI/2034|1689.274742972792|9484.072265625|0.17809824697856222|4346045.5||2023-10-30
Renda Fixa|CDB BANCO C6 CONSIGNADO S.A. - FEV/2025|1689.274742972792|5538.34912109375|0.304959067580713|4346045.5||2023-10-30
Renda Fixa|CRI BELENUS - ABR/2029|1689.274742972792|4181.47509765625|0.40389355669312116|4346045.5||2023-10-30
Renda Fixa|CDB BANCO C6 CONSIGNADO S.A. - DEZ/2025|1689.274742972792|6670.1123046875|0.2532223512090798|4346045.5||2023-10-30
Saldo Projetado|Saldo CC|1689.274742972792|9185.490234375|0.18388684904401045|4346045.5||2023-10-30
COE|XP Dragões Asiáticos (China e Taiwan) - Alta Limitada - 5y10m - 29.04.2021|1689.274742972792|5000.0|0.3377873911163351|4346045.5||2023-10-30
Tesouro Direto|NTN-B|1689.274742972792|17602.990234375|0.09595976369460686|4346045.5||2023-10-30
Custodia Remunerada|VALE3|1689.274742972792|7901.2998046875|0.21377001439134782|4346045.5||2023-10-30
Renda Fixa|DEB METRORIO - DEZ/2031|1689.274742972792|18055.6015625|0.09355441205952522|4346045.5||2023-10-30
COE|XP Autocall Tech FANG - 5,5 anos - Obs. SEM - 28.07.2021|1689.274742972792|9000.0|0.18767634073689501|4346045.5||2023-10-30
Renda Fixa|DEB VIARONDON - DEZ/2034|1689.274742972792|24971.501953125|0.06764539436791996|4346045.5||2023-10-30
COE|XP MAP Trend - Bidirecional Alavancado - 5,5 anos - 29.07.2021|1689.274742972792|5936.130859375|0.2845271197459544|4346045.5||2023-10-30
Renda Fixa|CRA JSL - NOV/2025|1689.274742972792|32619.27734375|0.051786032508900626|4346045.5||2023-10-30
COE|MS Morgan Stanley Global Opportunity: Alta Alavancada - 3,5 anos - 16.07.2021|1689.274742972792|10000.0|0.1689105832389553|4346045.5||2023-10-30
Renda Fixa|NTN-B - AGO/2030|1689.274742972792|8576.3427734375|0.19694616241805962|4346045.5||2023-10-30
Custodia Remunerada|MULT3|1689.274742972792|8545.6796875|0.1976527499262025|4346045.5||2023-10-30
Renda Fixa|CRA AGROINSUMOS - MAI/2030|1689.274742972792|9852.9248046875|0.17143166570230026|4346045.5||2023-10-30
COE|XP Man Fundo Multimercado - IPCA + Alta Ilimitada - 5y - 29.09.2021|1689.274742972792|11392.6484375|0.14826460130302682|4346045.5||2023-10-30
Renda Fixa|CDB PINE - OUT/2026|1689.274742972792|31519.748046875|0.05359246996488297|4346045.5||2023-10-30
Custodia Remunerada|MRVE3|1689.274742972792|3979.530029296875|0.42438437357328196|4346045.5||2023-10-30
Renda Fixa|CDB BANCO MASTER S/A - DEZ/2026|1689.274742972792|30814.484375|0.054819022878746876|4346045.5||2023-10-30
Fundos de Investimento|J Asia Growth Advisory FIA IE|1689.274742972792|7202.60009765625|0.23450423678049692|4346045.5||2023-10-30
Renda Fixa|CRA MARFRIG - OUT/2032|1689.274742972792|5237.162109375|0.32249378841281234|4346045.5||2023-10-30
Fundos de Investimento|Neuberger Berman US MultiCap Opportunities Dólar Advisory FIC FIA IE|1689.274742972792|58612.83984375|0.02882040738972196|4346045.5||2023-10-30
Renda Fixa|CRA JSL - MAI/2025|1689.274742972792|5043.3857421875|0.3348821500395878|4346045.5||2023-10-30
Fundos de Investimento|XP Crédito Estruturado 120 FIC FIM CP|1689.274742972792|37282.8203125|0.04530852066161352|4346045.5||2023-10-30
Renda Fixa|DEB ENGIE - SET/2046|1689.274742972792|23667.8671875|0.07137116996731181|4346045.5||2023-10-30
Fundos de Investimento|XP Crédito Estruturado 360 FIC FIM CP|1689.274742972792|122115.0|0.013833361254649611|4346045.5||2023-10-30
Renda Fixa|CDB FIBRA - JUL/2025|1689.274742972792|10870.5|0.15538561771354384|4346045.5||2023-10-30
Fundos de Investimento|Trend Investback FIC FIRF Simples|1689.274742972792|58.040000915527344|28.612376639183246|4346045.5||2023-10-30
Renda Fixa|CDB OMNI FINANCEIRA - DEZ/2023|1689.274742972792|17376.560546875|0.09721011982182813|4346045.5||2023-10-30
Fundos de Investimento|XP Debêntures Incentivadas CP FIC FIM|1689.274742972792|31578.759765625|0.05349232405534606|4346045.5||2023-10-30
Renda Fixa|DEB PETROBRAS - SET/2034|1689.274742972792|83770.1796875|0.020165345041987737|4346045.5||2023-10-30
Fundos de Investimento|Absolute Hedge FIC FIM|1689.274742972792|49877.37890625|0.03386787582146375|4346045.5||2023-10-30
Renda Fixa|DEB CSN MINERACAO - JUL/2037|1689.274742972792|12687.515625|0.13313415003756926|4346045.5||2023-10-30
Fundos de Investimento|Kapitalo Kappa FIN FIC FIM|1689.274742972792|89288.1015625|0.018919159375686456|4346045.5||2023-10-30
Tesouro Direto|NTN-B|1689.274742972792|18511.359375|0.09125118569457287|4346045.5||2023-10-30
Fundos de Investimento|Gávea Macro Advisory FIC FIM|1689.274742972792|91742.4375|0.018413030828202746|4346045.5||2023-10-30
Fundos de Investimento|Hashdex 20 Nasdaq Crypto Index FIC FIM|1689.274742972792|45521.0390625|0.03710894278381254|4346045.5||2023-10-30
Fundos de Investimento|Hashdex 40 Nasdaq Crypto Index FIC FIM|1689.274742972792|30628.740234375|0.05515145509059723|4346045.5||2023-10-30
Fundos de Investimento|Morgan Stanley Risco Dinâmico Advisory FIC FIM IE|1689.274742972792|20786.349609375|0.08126455631510314|4346045.5||2023-10-30
Fundos de Investimento|MS Global Opportunities Dólar Advisory FIC FIA IE|1689.274742972792|12758.9599609375|0.1323887181577549|4346045.5||2023-10-30
Fundos de Investimento|JP Morgan Global Income FIC FIM IE Classe A|1689.274742972792|30957.259765625|0.054566204811308715|4346045.5||2023-10-30
Fundos de Investimento|Principal Global High Yield FIM IE|1689.274742972792|21856.890625|0.07728443571955114|4346045.5||2023-10-30
Fundos de Investimento|M Global Opportunity Advisory FIC FIA IE|1689.274742972792|7627.240234375|0.22145012362883434|4346045.5||2023-10-30
Fundos de Investimento|Trend Bolsa Americana Alavancado FIA|1689.274742972792|9216.1103515625|0.1832759594428012|4346045.5||2023-10-30
Fundos de Investimento|Trend Bolsas Europeias FIM|1689.274742972792|9889.240234375|0.17080219518849163|4346045.5||2023-10-30
Proventos|ITUB4|1689.274742972792|321.6099853515625|5.236275439930707|4346045.5||2023-10-30
Proventos|CMIG4|1689.274742972792|27.68000030517578|58.900792363936425|4346045.5||2023-10-30
Proventos|MULT3|1689.274742972792|60.06999969482422|27.66128625207707|4346045.5||2023-10-30
Proventos|CPLE6|1689.274742972792|136.1199951171875|12.319682053146803|4346045.5||2023-10-30
Proventos|CPLE6|1689.274742972792|149.27999877929688|11.240848793548917|4346045.5||2023-10-30
Renda Fixa|CDB WILL FINANCEIRA - SET/2025|1689.274742972792|20340.90234375|0.08304408872023798|4346045.5||2023-10-30
Renda Fixa|CDB BANCO MASTER S/A - JUN/2029|1689.274742972792|19692.87109375|0.0857766731046034|4346045.5||2023-10-30
Renda Fixa|CRA VALE DO TIJUCO - JAN/2029|1689.274742972792|5495.52685546875|0.30733493847884213|4346045.5||2023-10-30
Proventos|CMIG4|1689.274742972792|27.68000030517578|58.900792363936425|4346045.5||2023-10-30
Renda Fixa|DEB VAMOS - JUN/2031|1689.274742972792|22416.185546875|0.07535623682288164|4346045.5||2023-10-30
Renda Fixa|CRI AIZ - AGO/2026|1689.274742972792|6002.44580078125|0.28138419151763816|4346045.5||2023-10-30
Renda Fixa|DEB MOVIDA - JUN/2032|1689.274742972792|23984.322265625|0.07042952036520296|4346045.5||2023-10-30
Renda Fixa|CDB BANCO C6 S.A. - OUT/2025|1689.274742972792|1420.2679443359375|1.1885688055548709|4346045.5||2023-10-30
Renda Fixa|CDB FACTA FINANCEIRA - SET/2027|1689.274742972792|12963.953125|0.13029547632651328|4346045.5||2023-10-30
Renda Fixa|DEB RGE - CPFL ENERGIA - AGO/2025|1689.274742972792|21858.873046875|0.0772774269708892|4346045.5||2023-10-30
Renda Fixa|CRA PLANAGRI - JUN/2028|1689.274742972792|21898.078125|0.07713908016266287|4346045.5||2023-10-30
Renda Fixa|CRA ZILOR - OUT/2026|1689.274742972792|43477.4921875|0.03885311237767477|4346045.5||2023-10-30
Renda Fixa|CDB BANCO C6 CONSIGNADO S.A. - JAN/2026|1689.274742972792|24128.833984375|0.07000772338784687|4346045.5||2023-10-30
Renda Fixa|CDB BANCO PAN S/A - NOV/2026|1689.274742972792|96063.53125|0.017584791400028738|4346045.5||2023-10-30
Renda Fixa|CDB BANCO PAN S/A - DEZ/2026|1689.274742972792|3830.121826171875|0.44093474956413625|4346045.5||2023-10-30
Renda Fixa|CRA MASUTTI - OUT/2026|1689.274742972792|4333.982421875|0.38968433515403594|4346045.5||2023-10-30
Renda Fixa|CDB BANCO C6 CONSIGNADO S.A. - JAN/2026|1689.274742972792|1322.760986328125|1.2761176378664372|4346045.5||2023-10-30
Renda Fixa|CRA VAMOS - JAN/2030|1689.274742972792|88479.8515625|0.019091981068689683|4346045.5||2023-10-30
Renda Fixa|CRI AIZ - AGO/2026|1689.274742972792|10313.337890625|0.16377927123254538|4346045.5||2023-10-30
Renda Fixa|CRI ILUMISOL - AGO/2029|1689.274742972792|9815.8115234375|0.1720797775265087|4346045.5||2023-10-30
Renda Fixa|DEB BRK MACEIO - JUN/2042|1689.274742972792|33770.2265625|0.05002112493149965|4346045.5||2023-10-30
Renda Fixa|CRI BELENUS - ABR/2029|1689.274742972792|5187.0400390625|0.325609426730263|4346045.5||2023-10-30
Renda Fixa|CDB MASTER - JUROS MENSAL - JURO MENSAL - JUL/2031|1689.274742972792|9570.2626953125|0.17649444976576703|4346045.5||2023-10-30
Renda Fixa|CDB BANCO MASTER S/A - MAR/2027|1689.274742972792|23725.548828125|0.07119765943247329|4346045.5||2023-10-30
Renda Fixa|CRA UBYFOL - JUL/2028|1689.274742972792|4237.65283203125|0.3985404820623766|4346045.5||2023-10-30
Renda Fixa|CDB BANCO PAN S/A - MAI/2025|1689.274742972792|1272.5689697265625|1.3264100988071987|4346045.5||2023-10-30
Renda Fixa|DEB PETRO RIO JAGUAR PETROLEO - AGO/2032|1689.274742972792|4125.8359375|0.4093389629625401|4346045.5||2023-10-30
Renda Fixa|CDB BANCO RODOBENS S/A - OUT/2028|1689.274742972792|16549.255859375|0.10206940347788589|4346045.5||2023-10-30
Renda Fixa|CDB BANCO PAN S/A - OUT/2026|1689.274742972792|73217.0625|0.023071830710800247|4346045.5||2023-10-30
Renda Fixa|DEB MOVIDA - JUN/2028|1689.274742972792|12960.8896484375|0.13032627099833602|4346045.5||2023-10-30
Renda Fixa|CRA RAIZEN - AGO/2037|1689.274742972792|48394.94140625|0.03490529771479213|4346045.5||2023-10-30
Renda Fixa|CDB BANCO PAN S/A - OUT/2026|1689.274742972792|1360.267578125|1.2409571564905606|4346045.5||2023-10-30
Renda Fixa|CRA KLABIN - MAI/2034|1689.274742972792|62876.92578125|0.02686594257020686|4346045.5||2023-10-30
Renda Fixa|CRA JBS - ABR/2028|1689.274742972792|5440.31494140625|0.3104534034812212|4346045.5||2023-10-30
Renda Fixa|DEB AES BRASIL - CAJUINA - JUN/2044|1689.274742972792|5856.87255859375|0.28837683409389875|4346045.5||2023-10-30
Renda Fixa|DEB PETRO RIO JAGUAR PETROLEO - AGO/2032|1689.274742972792|7774.23876953125|0.21726339126619956|4346045.5||2023-10-30
Aluguel|HYPE3|1689.274742972792|8733.25|0.19340810521484866|4346045.5||2023-10-27
Ações|ABCB10|1689.274742972792|1201.8399620056152|1.4044052378806033|4346045.5||2023-10-27
COE|XP Man Fundo Multimercado - IPCA + Alta Ilimitada - 5y - 06.10.2021|1689.274742972792|22747.875|0.07425750693046544|4346045.5||2023-10-27
Ações|ABCB4|1689.274742972792|23280.040195465088|0.07256010593984738|4346045.5||2023-10-27
COE|XP Man Fundo Multimercado - IPCA + Alta Ilimitada - 5y - 29.09.2021|1689.274742972792|11387.302734375|0.14833419714720122|4346045.5||2023-10-27
Ações|ALUP11|1689.274742972792|22605.778261184692|0.07472425851467906|4346045.5||2023-10-27
COE|XP MAP Trend - Bidirecional Alavancado - 5,5 anos - 29.07.2021|1689.274742972792|5900.26953125|0.2862561579380991|4346045.5||2023-10-27
Ações|B3SA3|1689.274742972792|26230.859224319458|0.06439782741006293|4346045.5||2023-10-27
Derivativos de Balção|BOV|1689.274742972792|||4346045.5||2023-10-27
Ações|BBSE3|1689.274742972792|7702.881568908691|0.21927579335985165|4346045.5||2023-10-27
Derivativos de Balção|BOV|1689.274742972792|||4346045.5||2023-10-27
Ações|BEEF3|1689.274742972792|10784.599553108215|0.15662316542115393|4346045.5||2023-10-27
Derivativos de Balção|BOV|1689.274742972792|||4346045.5||2023-10-27
Ações|BOVA11|1689.274742972792|0.0|1689.274742972792|4346045.5||2023-10-27
Renda Fixa|CRA MARFRIG - AGO/2030|1689.274742972792|18350.525390625|0.09205091713170445|4346045.5||2023-10-27
Ações|CMIG4|1689.274742972792|7904.249588012695|0.2136902477480739|4346045.5||2023-10-27
Renda Fixa|CRA JSL - NOV/2025|1689.274742972792|32605.5859375|0.051807777306424475|4346045.5||2023-10-27
Ações|CPLE6|1689.274742972792|8227.35768699646|0.2052991383253073|4346045.5||2023-10-27
Renda Fixa|DEB VAMOS - JUN/2031|1689.274742972792|22402.126953125|0.07540352498592416|4346045.5||2023-10-27
Ações|CSUD3|1689.274742972792|5975.999879837036|0.2826292081201866|4346045.5||2023-10-27
Renda Fixa|CRA BRF - JUL/2030|1689.274742972792|6014.4267578125|0.28082375714721425|4346045.5||2023-10-27
Ações|ITUB4|1689.274742972792|30607.651628494263|0.05518945308261175|4346045.5||2023-10-27
Renda Fixa|CRA PLANAGRI - JUN/2028|1689.274742972792|21885.734375|0.0771825853062098|4346045.5||2023-10-27
Ações|MRVE3|1689.274742972792|5117.739953041077|0.33001769155496613|4346045.5||2023-10-27
Renda Fixa|CRA VAMOS - JAN/2030|1689.274742972792|88420.328125|0.019104833401559947|4346045.5||2023-10-27
Ações|MULT3|1689.274742972792|8271.01978302002|0.20421551051417544|4346045.5||2023-10-27
Renda Fixa|CRA RAIZEN - AGO/2037|1689.274742972792|48361.32421875|0.034929560774042835|4346045.5||2023-10-27
Ações|RRRP3|1689.274742972792|9076.96379852295|0.1860852037378304|4346045.5||2023-10-27
Renda Fixa|CRA MARFRIG - OUT/2032|1689.274742972792|5233.60546875|0.3227129060743107|4346045.5||2023-10-27
Ações|SQIA3|1689.274742972792|6570.000171661377|0.257080307235129|4346045.5||2023-10-27
Renda Fixa|CRA ZILOR - OUT/2026|1689.274742972792|43448.8203125|0.038878750955082954|4346045.5||2023-10-27
Ações|VALE3|1689.274742972792|8935.514709472656|0.18903060061907245|4346045.5||2023-10-27
Renda Fixa|FIDC CONSIGNADO INSS - MAR/2030|1689.274742972792|7429.60302734375|0.2273401952380525|4346045.5||2023-10-27
Ações|VAMO3|1689.274742972792|10542.779655456543|0.16021529263451273|4346045.5||2023-10-27
Renda Fixa|CDB PINE - JAN/2026|1689.274742972792|12872.2822265625|0.1312233130014949|4346045.5||2023-10-27
Ações|VBBR3|1689.274742972792|4039.110137939453|0.41812591372431246|4346045.5||2023-10-27
Renda Fixa|CDB MIDWAY - RIACHUELO S.A. - ABR/2024|1689.274742972792|28404.18359375|0.059470650397221284|4346045.5||2023-10-27
COE|XP Global Opportunity - IPCA + Alta Ilimitada - 5y - 27.10.2021|1689.274742972792|22529.986328125|0.07497562327593722|4346045.5||2023-10-27
Renda Fixa|DEB SIMPAR - DEZ/2032|1689.274742972792|5387.763671875|0.31348094773378976|4346045.5||2023-10-27
COE|XP Dragões Asiáticos (China e Taiwan) - Alta Limitada - 5y10m - 29.04.2021|1689.274742972792|5000.0|0.3377873911163351|4346045.5||2023-10-27
Renda Fixa|CRA KLABIN - MAI/2034|1689.274742972792|62838.42578125|0.02688240259949729|4346045.5||2023-10-27
Custodia Remunerada|BOVA11|1689.274742972792|19295.0|0.08754533286550539|4346045.5||2023-10-27
